OfficeName,Pincode
Gadaler Kuthi BO,736146
Mahishcharu BO,736146
South Bhangamore BO,736146
Kharija Kakribari BO,736179
Takagachh BO,736179
Bhelakopa BO,736156
Chakchaka BO,736156
Charaljani BO,736156
Pestarjhar BO,736156
Kumarara BO,721632
Sitalpur BO,721632
Amgachia BO,721631
Durgapur BO,721631
Nilpur BO,721631
Priyanagar BO,721631
Baroj BO,721633
Gurgram BO,721633
Kotebarh BO,721633
Srikotkhal BO,246131
Bairhat Palla BO,246161
Bilkot BO,246161
Chamsain BO,246161
Bhimli Talli BO,246166
Pali BO,246166
Barsu BO,246167
Ringwari BO,246167
Sakinda BO,246167
Sason BO,246167
Baura Jagdishpur BO,228142
Bijhuri BO,228142
Parsa Darwa BO,228142
Semari Pursottampur BO,228159
Bhada BO,228159
Adhanpur BO,227813
Fatehpur Sangat BO,228119
Dubepur BO,227815
Taudhikpur BO,227815
Umara BO,227815
Bahlolpur BO,227808
Bankepur BO,227808
Palhipur BO,227808
Biraipur BO,228141
Dharsauli BO,228141
Banke Gaon BO,228145
Barwaripur BO,228145
Katsari BO,228145
Malikpur Nonara BO,228145
Raibigo BO,228145
Tejwapur BO,225126
Bibipur Garh BO,225120
Nainamau BO,225204
Neola Karsanda BO,225204
Ram Mandai BO,225303
Bhikharpur BO,225409
Dhanauli Thakuran BO,225409
Kithaiya BO,225409
Shahpur BO,225409
Bhainsuriya BO,225205
Madhawapur BO,225205
Mailaraiganj BO,225206
Maulabad BO,225206
Dadra BO,225412
Lachhbar Bajaha BO,225412
Sarai Kayasthan BO,225412
Barauli Jata BO,225122
Markhapur BO,225122
Teergaon BO,225122
Bajgahni BO,225306
Basantpur BO,225306
Shailie Keeratpur BO,225306
Semrawan BO,225413
Chaila BO,225207
Khajuri BO,225207
Markamau BO,225207
Gerawan BO,225125
Sarai Gopi BO,225125
Daulatpur BO,225304
Hetmapur BO,225304
Bindaura Dhartharia BO,225305
Dhaurahra BO,225121
Sethmau BO,225121
Bhawaniyapur Kheoli BO,225405
Angnakol BO,228118
Bainti Kalan BO,222301
Dhajai Keshavpur BO,228151
Dhundhu BO,228151
Guptarganj BO,228151
Kotwa Lahangrai BO,228151
Parwar BO,228151
Seur Chamurkha BO,228151
Bansi BO,228155
Ferozpur Kala BO,228155
Sathini BO,202145
Sudama Ka Bas BO,202145
Tamotia BO,202145
Kathera BO,202170
Adur Kla HO,691523
Tiruvalla HO,689101
Seoni H.O,480661
Mendamai BO,204214
Nagaria Patti BO,204214
Nagla Veer Sahai BO,204214
Pora BO,204214
Chhonda BO,204216
Dwarikapur BO,204216
Kanya Gurukul BO,204216
Arnot BO,204215
Ginoli Kishanpur BO,204215
Mau Chirayal BO,204215
Dedamai BO,202150
Balaghat H.O,481001
Punalur HO,691305
Pathanamthitta HO,689645
Panehra BO,202131
Rajatau BO,202131
Karanpur BO,202142
Nagla Sarua BO,202142
Bhagatpur BO,202132
Bharpur BO,202132
Bain Kalan BO,202130
Dhansari BO,202130
Siroli BO,202130
Ant BO,261401
Mohkampur Mandaruwa BO,261401
Dadeura BO,261404
Parsehra BO,261404
Masoor BO,246174
Sumari BO,246174
Ainthi BO,246285
Dakshin Latabari BO,735214
Paschim Satali BO,735214
Garopara BO,735217
Rajabhat Tea Estate BO,735217
Chikliguri BO,736202
Baundar BO,246162
Damadeval BO,246162
Jagsiakhal BO,246162
Pipali BO,246162
Bagrigar BO,246169
Pand BO,246169
Seriakhal BO,246169
Dhamdhar BO,246179
Dwari BO,246179
Gairoli BO,246179
Gudendi BO,246179
Naudanu BO,246179
Banghat BO,246172
Kharkoli BO,246172
Chorkinda Talla BO,246177
Gadwagad BO,246001
Khandusain BO,246001
Chopriun BO,246001
Kiwarsh BO,246001
Bangali BO,246130
Gadoli BO,246130
Bajwar BO,246123
Goda BO,246123
Patotee BO,246123
Sainji BO,246123
Dondal BO,249301
Muchiyali BO,249301
Silsu BO,249301
Pisoli BO,246194
Falda BO,246113
Pulyasu BO,246113
Thair BO,246113
Adwani BO,246146
Bughani BO,246147
Singori Kathuli BO,246147
Thandhar BO,246147
Dhandkur BO,246148
Bangaon Malla BO,246159
Gumain BO,246159
Raurkhal BO,246163
Soola BO,246163
Diusi BO,246175
Bidoli BO,246164
Molthi BO,246165
Uragi BO,246165
Kandara BO,246166
Nalai BO,246166
Kela Lal Khan BO,224132
Malawan BO,224132
Gharwal BO,224137
Kharuwaon BO,224137
Amari BO,224139
Deeh Bhilon BO,224139
Mathura Rasoolpur BO,224139
Makrahi BO,224143
Musepur BO,224143
Chitoi BO,224145
Fakharpur BO,261151
Gursanda BO,261151
Mathan BO,261151
Angaraura BO,261204
Chikkari Dhandhar BO,261204
Gondaha BO,261204
Keora BO,261204
Lohiyanagar BO,261204
Bambhiya BO,261205
Husainpur Khani BO,261205
Jatpurwa Kishoreganj BO,261205
Magdapur BO,261205
Rajapur Kalan BO,261205
Shankarpur BO,261205
Balsinghpur BO,261206
Bilauli Bazar BO,261206
Shamshabad BO,261206
Sirsa Khurd BO,261206
Amberpur BO,261303
Atariya BO,261303
Dhawarpara BO,261303
Gandhauli BO,261303
Kursi BO,261303
Beer Pur Khairaniya BO,271201
Bhatpurwa Kala BO,271201
Basant Pur Raja BO,271209
Bhawanipur Uppadhyay BO,271209
Perali B.O,621708
Senjeri B.O,621107
Tirupayar B.O,621107
Alathur Gate B.O,621109
Periyammapalayam B.O,621110
Veppadi B.O,621110
Deaur BO,229001
Bathuwakhas BO,229001
Jathua Tappa BO,229001
Rukunpur BO,229135
Ichauli BO,229301
Kannawan BO,229301
Thulendi BO,229301
Dohri BO,229310
Jagdishpur BO,229310
Gangehra BO,229406
Kotwarmau BO,229302
Pothai BO,229302
Samrahda BO,229302
Kusri Sagarpur BO,229103
Kura BO,229304
Odari BO,229304
Pure Thakur Ram Tewari BO,229304
Tama Mau BO,229304
Azmat Ulla Ganj BO,229303
Chauhania BO,229303
Oie BO,229303
Ghurauna BO,229123
Chilauli BO,229801
Ishwardaspur BO,229401
Rupamau BO,229010
Jamori BO,229402
Kewalpur Baretha BO,229402
Tikar Agachipur BO,229402
Utarpara BO,229402
Rajatpur BO,731204
Charkolgram BO,731301
Sauta BO,731301
Lokpur BO,731123
Panditpur BO,731123
Dauli Raghuwar Dayal BO,243502
Khalilpur BO,243502
Basudharan BO,243203
Gularia Mohammad Hussain BO,243203
Khera Ramnagar BO,243203
Chakdaha BO,731102
Haraipur BO,731102
Chandoi BO,262001
Sarauri BO,262001
Suhas BO,262001
Nizamdandi BO,262001
Bhikaripur BO,262001
Maktul BO,262001
Pilibhit Chowk Ndedso BO,262001
Banskhera BO,262121
Bhadsara BO,262121
Mundalia BO,262121
Pipalia BO,262121
Daulatpur BO,262203
Jogither BO,262203
Parsia BO,262203
Piperia Mundan BO,262203
Bamrauli BO,262202
SINDHAURA KHARAGPUR BO,262202
Ahirwara BO,262201
Rehpura Ganimat BO,243203
Hazipur Khazuria B BO,243503
Nagaria Vikram BO,243503
Pachomi BO,243503
Rampura Ratan BO,243503
Barkhurdarpur BO,229305
Barsara BO,222302
Belahi BO,222302
Ghatampur BO,222302
Hardaspur BO,222302
Misirpur BO,222302
Narendapur BO,222302
Shahpur Harbansh BO,222302
Sheshanpur BO,222302
Bhua Pathkauli BO,222303
Chhapar BO,222303
Khanpur BO,222303
Bhikhupur BO,228142
Parsara BO,228142
Alahadadpur BO,228159
Bahrauli BO,228159
Kutukpur BO,205303
Naigwan kheria BO,205303
Belahar BO,205265
Jakhaua BO,205265
Salempur BO,205265
Ghitauli BO,205001
Gola Bazar BO,205001
Kakan BO,205001
Karimganj BO,205001
Neemgaon BO,261501
Tigra BO,243638
Bhawanipur Khairu BO,243638
Karkheri BO,243725
Khurampur Bhamori BO,243725
Makrandpur BO,243725
Jhuksa BO,243630
Mailha BO,243630
Sadullaganj BO,243630
Sisaiya Gusain BO,243630
Barsua BO,243639
Butla Daulat BO,243639
Sakri Jangal BO,243639
Rijola BO,243641
Hatra BO,243726
Rota BO,243726
Dandipur BO,721222
Hodal Srirampur BO,721232
Jara BO,721232
Kasaragod HO,671121
Amdan BO,721131
Kayangulam HO,690502
Bhainsiachhana BO,263624
Jamrari BO,263624
Lweshal BO,263629
Basoli BO,263622
Birkola BO,263622
Dhyari BO,263622
Pokhari BO,263622
Sona Shilling BO,263622
Kavaratti H.O,682555
Tufuria Kamalpur BO,721159
Chunpara BO,721135
Andhari Maubhandar BO,721143
Bhulaveda BO,721501
Musayatpur Kheriya BO,205121
Shahjahanpur BO,205121
Sagauni BO,205001
Dharmangadpur BO,205247
Hathpau BO,205247
Jagir BO,205247
Dalupur BO,205261
Dharau BO,205001
Ninauli BO,205001
Auden Padaria BO,205001
Kharpari BO,205001
Bhawat BO,205247
Hazipur Nera BO,205261
Lakhanmau BO,205261
Sarakh BO,205261
Bharaul BO,205121
Bhanauli BO,227813
Dadra BO,227813
Imligaon Chupi BO,227813
Rudauli BO,227813
Barehti BO,227807
Gunnaur BO,227807
Harkaranpur BO,227807
Aindhi BO,227409
Arjunpur BO,227409
Basti Dei BO,227409
Dhani Jalalpur BO,227409
Juthipur BO,227409
Guwawan BO,227409
Purab Gaon BO,227815
Dulari Nagar BO,227809
Hari Mau BO,227809
Rajkheta BO,227809
Saresar BO,227809
Gajanpur Duaria BO,227813
Kotwa Sarak BO,225405
Said Khanpur BO,225405
Kamarkha BO,225203
Sadruddinpur BO,225203
Mirja Pur BO,276305
Harkhpura Khas BO,276139
Kasimpur BO,229305
Paraiya Namaksar BO,229305
Rampur Kasiha BO,229124
Bhadsana BO,229306
Balapar BO,273007
Jangle Beni Madho BO,273007
Jungle Kauria BO,273007
Sihorwa BO,273007
Amwa Buzurg BO,273309
Eksarwa BO,273309
Rudra pur shivnath BO,273309
Rajdhani BO,273162
Kamhariakala BO,273303
Katahra BO,273303
Khajuria BO,273303
Khutha Bazar BO,273303
Kotamukund Pur BO,273303
Chakdah BO,273164
Kajari BO,273164
Karamahwa BO,273164
Karialia BO,273164
Khoria Bazar BO,273164
Laxmipur Khurd BO,273311
Meghauli Kala BO,273311
Mahua sukul BO,273310
Kalyanpur BO,273165
Kanapar BO,273165
Makhanaha BO,273165
Harraiya Nankar BO,272153
Jeewa BO,272153
Bhaisa Bazar BO,273212
Bigahi BO,273212
Jakahi BO,273212
Karanpura BO,273212
Sikandrajitpur BO,273161
Maina Bhagar BO,273007
Mirpur BO,273007
Basantpur BO,273151
Biraicha BO,273151
Rampur Baldiha BO,273151
Kamharia Buzurg BO,273309
Raj mandir Kala BO,273309
Puranderpur BO,273162
Pipra Sohat BO,273162
Bhagirath Pur BO,273162
Jungle Chauri BO,273010
Raiganj BO,273010
Bagapar BO,273303
Chauk BO,273303
Darahata BO,273303
Karmha BO,273303
Mahuawa BO,273303
Patrengwa BO,273207
Senduria BO,273207
Charalaha BO,273164
Naikot BO,273164
Puraniha BO,273164
Gadaura BO,273311
Jhulnipur BO,273311
Kamasin khurd BO,273310
Maula Ganj BO,273310
Rajaura Khurd BO,273310
Rampur Pandey BO,273212
Sonbarsa Babu BO,273212
Sengonam B.O,621220
Vasistapuram B.O,621716
Vayalapadi B.O,621716
Nuthapur B.O,621117
Pandagapadi B.O,621117
Pasumbalur B.O,621117
Peraiyur B.O,621117
Thevaiyur B.O,621115
Anukkur B.O,621219
Tendua BO,261145
Kishunpur BO,261401
Phulruwa BO,261401
Sahabnagar BO,261401
Sejkhurd BO,261151
Ataura BO,261204
Bahadurganj BO,261204
Bansura BO,261204
Bhagipur BO,261204
Sadhuwapur BO,261204
Umari Ganeshpur BO,261204
Madhawapur BO,261302
Sujaulia BO,261302
Unchakhera Kalan BO,261302
Nerpur BO,261131
Rahimabad BO,261131
Suhetara BO,261131
Tappa Khajuriya BO,261131
Gularipurwa BO,261135
Kakrahi BO,261135
Karseora BO,261135
Makanpur BO,261135
Madhurkul BO,742406
Bishannagar BO,742133
Debkunda BO,742133
Kazisaha BO,742133
Madda BO,742133
Maniknagar BO,742133
Bezpara Saluadanga BO,742134
Chaitanyapur BO,742134
Jhunka BO,742134
Mahula BO,742134
Pulinda BO,742134
Bahabpur BO,713146
Ghosh BO,713146
Hatsridharpur BO,713146
Paharhati BO,713146
Keotara BO,713166
Reora Gopalpur BO,713166
Chandrahati BO,713102
Chotobelun BO,713102
Kaligram BO,713102
Korar BO,713102
Kshetia BO,713102
Melli Dara BO,737128
Amgachia BO,700104
Rasapunja BO,700104
Doltalaghola BO,743376
Memanpur Chandannagar BO,700139
Beramara BO,743609
Maheshdari BO,743609
Bardrone BO,743332
Bhubannagar BO,743347
Dakshin Khasiabad BO,743347
Ganeshpur Baikunthapur BO,743347
Gangadharganj BO,743347
Harendranagar BO,743347
Paschim Surendranagar BO,743347
Rajnagar BO,743347
Belpukur BO,743348
Dakshin Rajarampur BO,743348
Ramkrishnapur BO,743351
Sitarampur BO,743351
Alida BO,743355
Benipur BO,743355
Dhanyaghata BO,743355
Kadipukur BO,743355
Maitala BO,743355
Mallick Pratap BO,743355
Gokarnee BO,743355
Ghoramara Mandirtala BO,743356
Dakshin Chandannagar BO,743357
Ganeshnagar BO,743357
Kusumtala BO,743357
Madanganj BO,743357
Basar BO,743374
Ramnagar Shibpur BO,743374
Shibkalinagar BO,743374
Surjanagar BO,743374
Banjetia BO,742102
Boaliadanga BO,742102
Muktinagar BO,742102
Nowdapanur BO,742102
Etore BO,742104
Baligokulpur BO,742302
Piprouli BO,273212
Bhaishlar BO,273209
Chadraon BO,273209
Tara Khas BO,243506
Malgoan BO,243403
Akha BO,243004
Chaubari BO,243004
Ottapalam HO,679101
Jugberia BO,700110
Basudebpur BO,700083
Ghuni BO,700157
Hatgacha BO,700156
Mahishbathan BO,700156
Deoria Kalan BO,262201
Jallapur BO,262201
Luhicha BO,262201
Meerpur Bahanpur BO,262201
Paharganj BO,262201
Rohania BO,262201
Harrai BO,262201
Biharipur Hira BO,262201
Jamunia BO,262124
MATHANA  JAPTI BO,262124
Sunpahar BO,262302
Bhagwantapur BO,262122
Ghungchai BO,262122
Kadherchaura BO,262122
Kasganja BO,262122
Rampura Fakire BO,262122
Sabalpur BO,262122
Pachpeda Taluke Maharajpur BO,262122
Ranth BO,262202
Jurarampur BO,276139
Khan Pur Bhagatpatti BO,276139
Rasulpur Nandalal BO,276139
Shivpur BO,276137
Singhwara BO,276139
Bibipur BO,276123
Maholi BO,276123
Naurasia BO,276123
Tandawa BO,276123
Bilari BO,223221
Daniyalpur BO,223221
Kushmahara BO,223221
Sukhi Pur BO,223221
Youdhisthirpatti BO,223221
Dighwania Majhuwa BO,276124
Narhankhas BO,276124
Palia Maphi BO,223222
Base Pur Dandava BO,223223
Bhagat Pur BO,223223
Gajendra Patti Bhidaura BO,223223
Nandana BO,223223
Anjam Shhid BO,276125
Bangaon BO,276123
Badasara Aima BO,276141
Badasara Khalsa BO,276141
Bhedaura BO,276141
Bahrauli BO,225302
Barhaidih Maholia BO,225302
Sandapara BO,721501
Thakurnpahari BO,721501
Balidiha BO,721503
Chichra BO,721503
Ghutia BO,721503
Barkhera Chaturaha BO,262201
Chandpura BO,262201
Deohana BO,262201
Ghajhera BO,262201
Karrkhera BO,262201
Harpur Budhat BO,273209
Lakhanapar BO,273209
Newas BO,273209
Randauli BO,273209
Sidhauli BO,273209
Khirkitadubey BO,273412
Mathia BO,273412
Newada BO,273412
Sihaijpar BO,273412
Ainpur BO,272163
Ajgaiba Jungle BO,272163
Bhainsa Chaubey BO,272163
Kachhia BO,272163
Sardaha Sukul BO,272163
Shivpur BO,272163
Tinich BO,272163
Kohra BO,272150
Parsa  Damya BO,272150
Mahrajganj BO,272155
Majhauwa Babu BO,272155
Thana Khas BO,272155
Suparaja BO,272153
Bihari Bujurg BO,273212
Chhatai BO,273212
Dhobouli BO,273212
Hariharpur BO,273212
BaiMustahkam BO,272301
Dingrapur BO,272301
Kudraha BO,272301
Umaria BO,272301
Ahra BO,272178
Kanibojhi BO,271803
Laxmanpur Kothi BO,271803
Puredeen Namgarh BO,271805
Mansorganj Khurd BO,273165
Kumirkha BO,262201
Madhopur BO,262201
Rasiayankhanpur BO,262201
Piperia Santosh BO,262124
Dunidam BO,262302
Abhaipur BO,262122
Bhairo Kalan BO,262122
Gulabtanda BO,262122
Karnapur BO,262122
Roni Hazipur BO,251301
Pipal Hera BO,251305
Amir Nagar BO,251306
Kazi Khera BO,251306
Mandi BO,251306
Nasir Pur BO,251306
Khaikheri BO,251310
Tuglakpur BO,251310
Behra Thru BO,251308
Jat Mujhera BO,251308
Kamadpur BO,731303
Maheshpur BO,731303
Kusumi BO,731218
Mohurapur BO,731218
Kapista BO,731127
Joypur BO,731130
Kurulmetia BO,731130
Beliakuricha BO,731234
Deriapur BO,731234
Gadadharpur RS BO,731234
Kunuri BO,731234
Mathpalsa BO,731234
Nowaparamahadipa BO,731234
Satpalsa BO,731234
Uchpur BO,731234
Belatisultanpur BO,731236
Gunakhor BO,272126
Kohriyawan BO,272126
Tinharimafi BO,272126
Dusauti BO,229306
Janai BO,229306
Maugarbi BO,229306
Ondeeh BO,229306
Sidhauna BO,229306
Sultanpur Khera BO,229130
Sanehi BO,229128
Suchi BO,229128
Khagipur Sandwa BO,229405
Daulatpur BO,229404
Kandrawan BO,229404
PRKaithwal BO,229404
Sawaiya Hasan BO,229404
Umran BO,229404
Alampur BO,229307
Bhuemau BO,229405
Mohammadpur Kutcharia BO,229405
Gangaoli BO,229404
Kotra Bahadur Ganj BO,229404
Jamunaha Bhawania Pur BO,271865
Manwaria Diwan BO,271865
Pargahawa BO,271865
Raibojha BO,271865
Kot Bazar BO,271871
Laukahi BO,271871
Tallab Baghel BO,271871
Karanpur BO,271875
Raipur BO,271875
Kewalpur BO,271881
Bhawaniapur BO,271830
Khaira Kala BO,271830
Manikpur BO,271830
Raiganj BO,271830
Sohbatia BO,271830
Kursaha BO,271821
Puraina BO,271821
Sohariyawan BO,271821
Hariharpur BO,271870
Satpediya BO,271806
Dahaura BO,271902
Gureharipur BO,271902
Nandwal BO,271902
Ramgarhi BO,271902
Sarai Jagna BO,271902
Basantapur BO,271872
Jagtapur BO,271872
Bhartha BO,271901
Rani Ganj BO,271904
Mahuri Kala BO,271904
Devlakha BO,271903
Katka Bhagatpurwa BO,271903
Naugoiyan BO,271903
Payrepur BO,271903
Chittuara BO,271802
Jhingha Road BO,271802
Metkaha BO,271802
Turahni Rajjab BO,271802
Churaipurwa BO,271851
Garethi Gurudutt Singh BO,271851
Mukeria BO,271851
Nautala BO,271851
Sadhuwapur BO,271824
Amwa Molvi BO,271882
Moharba BO,271882
Balai Goan BO,271855
Bergram BO,731236
Kasba BO,731236
Gabberia BO,711322
Jalabiswanathpur BO,711322
Nayachak BO,711322
Jallabaj BO,711314
Kharuberia BO,711314
Mollahat BO,711314
Bairakurchi BO,711226
Bahira BO,711316
Baniban BO,711316
Fuleswar BO,711316
Kaijuri BO,711316
Kantaberia BO,711316
Kushberia BO,711316
RAJKHOLA BO,711316
Baganda BO,711315
Bhekutal BO,711315
Gutinagari BO,711315
Anandanagar BO,711227
Joypur Bill BO,711205
Anandpur BO,263139
Khukhutara BO,224145
Kakardilla BO,224146
Alaupur BO,224147
Bairi Buzurg BO,224147
Jogipur Dhanikpur BO,224147
Nariyawa BO,224147
Umari Jalal BO,224147
Begikol BO,224149
Bhujgi BO,224149
Fatehpur BO,224149
Ismailpur Tahepur BO,224149
Nathu Pur Laudhana BO,224149
Pethia BO,224149
Tighara BO,224149
Khewar BO,224151
Pratappur Chamurkha BO,224151
Chandpur BO,224230
Jamunipur BO,224230
Fatehpur Belabagh BO,224157
Paras Katui BO,224155
Chapra BO,224231
Keotahi BO,224231
Mathani BO,224231
Sehra Jalalpur BO,224231
Mungari Samaisa BO,224122
Bangaondihwa BO,224122
Rampursakarwari BO,224122
Balasore H.O,756001
Jaleswar H.O,756032
Sirsiya Jamunipur BO,224176
Amadarveshpur BO,224181
Fathepur BO,263139
Chakalua BO,263139
Indranagar BO,263139
Mota Haldu BO,263139
Gabuwa BO,263140
Pawalgarh BO,263140
Hishabi BO,743221
Baksha BO,743232
Chandpur BO,743232
Malidah BO,743232
Barnaberia BO,743235
Kalupur BO,743235
Puratan Bongaon BO,743235
Jesur Jeoldanga BO,743233
Laxmipul BO,743234
Baikara BO,743245
Shishgarh BO,243505
Nasiri BO,246701
Uledha BO,246701
Qaziwala BO,246701
Bakherpur Garhi BO,246701
Fatehpur Kalan BO,246701
Bharaira BO,246701
Suwheri BO,246701
Prathvipur BO,246701
Rasoolpur Nagla BO,246736
Ajdev Khanpur BO,246725
Bahmanshora BO,246725
Chalakudi HO,680307
Nachansaha BO,731236
Sattore BO,731236
BITM BO,731236
BHATRA BO,731304
Dhanauti Khurd BO,274807
Siswa Panday BO,274806
Sonughat BO,274807
Barhara BO,274807
Badhaya Buzurg BO,274806
Deoria Meer BO,274807
Paikauli Maharaj BO,274806
Barpar BO,274201
Baurdih Tiwari BO,274201
Kauntey Nagar BO,274201
Barnai BO,274201
Balua BO,274704
Barakagaon BO,274601
Markara BO,274601
Nariaon BO,274602
Reoli BO,274602
Peokol BO,274701
Sivalarkulam B.O,627853
Kavalakurichi B.O,627854
Periyapillaivalasi B.O,627809
Piranur B.O,627809
Thenpothai B.O,627809
Vallam B.O,627809
Bungalowsurandai B.O,627859
Kadayalurutti B.O,627859
Bagyali BO,246167
Baunsal Talla BO,246167
Sarasu BO,246167
Langwalyun Bagar BO,246174
Marakhata BO,736202
Hemaguri BO,736203
Jaldapara BO,736204
Kalipur BO,736204
Bakenia BO,244901
Barwala S.O (Panchkula),134118
Kalka S.O,133302
Mansa  Devi Sec 5 S.O,134114
Panchkula Sector 12 S.O,134112
Sector 20 Panchkula S.O,134117
Amravati  Enclave SO,134105
Babain S.O,136156
Birla Mandir S.O,136118
Samalkha S.O,132101
Dadar H.O,400014
Jaakhchoura BO,249130
Shanti Bazar BO,249301
Dalla Argrh BO,249125
Gadoliya BO,249181
Dhakara BO,249185
Gundiyatgaon BO,249185
Kantari BO,249185
Chamani BO,249199
Kyari BO,249199
Nakot BO,249199
Tingri BO,249199
Mundala BO,249192
Shivpuri BO,249192
Tapoban BO,249192
Mogi BO,249186
Pantwari BO,249186
Athialapura BO,221712
Bhelai BO,221712
Chandrawar BO,221712
Sardaspur BO,221712
Rampur BO,221712
Rasoolpur BO,221712
Haldi Rampur BO,221715
PUSHULIA BO,731304
Bhajuanagla BO,262401
Fauzi Coloney BO,262401
Adarshnagar BO,263152
Jhagarpuri BO,263152
Subashnagar BO,263152
Dharampur BO,244712
Dhakia No 1 BO,244713
Karanpur BO,244713
Dogachhia Monmohanpur BO,743245
Goalbathan BO,743245
Kaipukuria BO,743245
Mothuadham Mondalpara BO,743245
Barghoria BO,743247
Belhan BO,271855
Palayanur BO,630610
Uluthimadai BO,630610
Ladanendal BO,630611
Poovanthi BO,630611
Mallakottai BO,630566
ASiruvayal BO,630305
Veppangulam BO,630305
Vaiyakalathur BO,630203
Tirumalaikoneripatti BO,630552
Alavakottai BO,630553
Sholapuram BO,630557
Chockanathapuram BO,630313
Koothandam BO,630562
Mudikandam BO,630562
Padamathur BO,630562
Sakkandhi BO,630562
Arumuganagar BO,630211
Bhramanampatti BO,630210
Ayyapatti BO,630211
Kottaiyiruppu BO,630211
Narakataha Bazar BO,273165
Belakanta BO,273152
Awadhpur BO,273202
Basdila BO,273202
Ardauna BO,273163
Rampur Kala BO,273163
Sabaya BO,273163
Bhadrak H.O,756100
Harpurtiwari BO,273301
Ban BO,273165
Fardahani BO,273165
Mahawan Khore BO,273165
Nawapar BO,273165
Rakhore BO,273165
Turkwalia BO,273165
Hemdhapur BO,273152
Naiyapar Khurd BO,273152
Amahia BO,273202
Dumri Khas BO,273202
Gahira BO,273202
Badhra Mahant BO,273163
Lohepar BO,273163
Devgatti BO,273305
Jhingti BO,273305
Sekhwani BO,273305
Shiwatari Bzr BO,273305
Rudrapurr BO,272153
Bodwal BO,272178
Chaikala BO,272178
Boincuitala BO,742302
Gudhia BO,742302
Haribhanga BO,742302
Lachen BO,737120
Chingthang BO,737111
Rinchenpong BO,737111
Sinek BO,737111
Yangtey BO,737111
Men Rong Rong BO,737116
Phamtam BO,737116
Tingvong BO,737116
Kabi BO,737116
Manch BO,262523
Neer BO,262523
Pungla Amori BO,262523
Riyansi BO,262523
Gagar BO,262580
Namtidoll S.O,785684
Nitaipukhuri S.O,785671
Phukannagar S.O,785640
Santak S.O,785687
Rakdong BO,737107
Nishchintapur BO,713142
Rupsa BO,713142
Bhandardihi BO,713426
Samanti BO,713426
Barapalashan BO,713426
Eral BO,713144
Pratappur BO,713144
Bhojpur BO,713145
Kasa BO,713145
Maldanga BO,713145
Baradapur BO,743371
Buraburirtat BO,743371
Daspur BO,743371
Gobindapur Abad BO,743371
Kamdebpur BO,743371
Krishnadaspur BO,743371
Bamankhali BO,743373
Chemaguri BO,743373
Dakshin Haradhanpur BO,743373
Kamalpur BO,743373
Khasmahal BO,743373
Khansahebabad BO,743373
Natendrapur BO,743373
Prasad Pur BO,743373
Sagar Bag Bazar BO,743373
Sapkhali BO,743373
Sumatinagar BO,743373
Abdalpur BO,743368
Goanara Gobindapur BO,743368
Maheswara BO,743368
Noorpur BO,743368
Chapore BO,733208
Gohara BO,733208
Nando BO,733208
Tarial BO,733208
Bahin BO,733134
Bhitiar BO,733134
Madhupur Barduari BO,733134
Raipur BO,733134
Bhaispitta BO,733207
Gharugachh BO,733207
Changera Mangera BO,272178
Sanda BO,272178
Dewapar BO,272302
Kasaila BO,272302
Meetanjot BO,272302
Semara BO,272302
Diwakarpur BO,272181
